Node,Degree Centrality
16916,0.004441453566621803
14696,0.004441453566621803
31379,0.004441453566621803
24896,0.004441453566621803
7300,0.004441453566621803
3978,0.004441453566621803
36984,0.004441453566621803
24161,0.004441453566621803
27777,0.004306864064602961
17652,0.004306864064602961
10589,0.004306864064602961
31957,0.004306864064602961
8734,0.004306864064602961
25270,0.004306864064602961
30481,0.004306864064602961
14729,0.004306864064602961
182,0.004172274562584118
13773,0.004172274562584118
34833,0.004172274562584118
10905,0.004172274562584118
34349,0.004172274562584118
32979,0.004172274562584118
15419,0.004172274562584118
25664,0.004172274562584118
2803,0.004037685060565276
8808,0.004037685060565276
28371,0.004037685060565276
20925,0.004037685060565276
24939,0.004037685060565276
30571,0.004037685060565276
17254,0.004037685060565276
36473,0.004037685060565276
14915,0.004037685060565276
12549,0.004037685060565276
8931,0.004037685060565276
17123,0.003903095558546433
14003,0.003903095558546433
35106,0.003903095558546433
30611,0.003903095558546433
3135,0.003903095558546433
23970,0.003903095558546433
17080,0.003903095558546433
16457,0.003903095558546433
15826,0.003903095558546433
35212,0.0037685060565275904
26662,0.0037685060565275904
13519,0.0037685060565275904
19726,0.0037685060565275904
23153,0.0037685060565275904
21766,0.0037685060565275904
239,0.0037685060565275904
5617,0.003633916554508748
19168,0.003633916554508748
8341,0.003633916554508748
2701,0.003633916554508748
18663,0.003633916554508748
23206,0.003633916554508748
12081,0.003633916554508748
2489,0.0034993270524899056
23397,0.0034993270524899056
30676,0.0034993270524899056
7426,0.0034993270524899056
30697,0.0034993270524899056
34898,0.0034993270524899056
34887,0.0034993270524899056
18298,0.0034993270524899056
33273,0.0034993270524899056
22938,0.0034993270524899056
6479,0.003364737550471063
22071,0.003364737550471063
16954,0.003364737550471063
18745,0.003364737550471063
28610,0.003364737550471063
29911,0.003364737550471063
19682,0.003364737550471063
17323,0.003364737550471063
26823,0.003364737550471063
6432,0.003364737550471063
21576,0.003364737550471063
28197,0.003364737550471063
14316,0.003364737550471063
9920,0.003364737550471063
15924,0.003364737550471063
23454,0.003364737550471063
12082,0.003364737550471063
31815,0.003364737550471063
166,0.0032301480484522205
10892,0.0032301480484522205
27278,0.0032301480484522205
13689,0.0032301480484522205
9747,0.0032301480484522205
11843,0.0032301480484522205
1443,0.0032301480484522205
1514,0.0032301480484522205
14539,0.0032301480484522205
27681,0.0032301480484522205
10372,0.0032301480484522205
23353,0.0032301480484522205
27063,0.0032301480484522205
13643,0.0032301480484522205
19728,0.003095558546433378
32216,0.003095558546433378
20058,0.003095558546433378
10803,0.003095558546433378
19025,0.003095558546433378
22724,0.003095558546433378
37090,0.003095558546433378
32987,0.003095558546433378
26325,0.003095558546433378
7496,0.003095558546433378
5135,0.003095558546433378
34681,0.003095558546433378
33502,0.003095558546433378
6068,0.003095558546433378
15855,0.003095558546433378
5897,0.003095558546433378
9355,0.0029609690444145353
11442,0.0029609690444145353
18029,0.0029609690444145353
23817,0.0029609690444145353
4818,0.0029609690444145353
29819,0.0029609690444145353
11163,0.0029609690444145353
29092,0.0029609690444145353
17142,0.0029609690444145353
18607,0.0029609690444145353
35923,0.0029609690444145353
37026,0.0029609690444145353
956,0.0029609690444145353
3200,0.0029609690444145353
4467,0.0029609690444145353
7805,0.0029609690444145353
16156,0.0029609690444145353
34744,0.0029609690444145353
8254,0.0029609690444145353
21879,0.0029609690444145353
33094,0.0029609690444145353
32518,0.0029609690444145353
18993,0.0029609690444145353
12487,0.0029609690444145353
37262,0.0029609690444145353
4293,0.002826379542395693
30717,0.002826379542395693
10060,0.002826379542395693
32421,0.002826379542395693
32182,0.002826379542395693
8880,0.002826379542395693
22545,0.002826379542395693
36804,0.002826379542395693
8979,0.002826379542395693
218,0.002826379542395693
7449,0.002826379542395693
20259,0.002826379542395693
1942,0.002826379542395693
20503,0.002826379542395693
36852,0.002826379542395693
19725,0.002826379542395693
28098,0.002826379542395693
6178,0.002826379542395693
25621,0.002826379542395693
18803,0.002826379542395693
36398,0.002826379542395693
14664,0.002826379542395693
9455,0.0026917900403768506
25272,0.0026917900403768506
1631,0.0026917900403768506
35942,0.0026917900403768506
6760,0.0026917900403768506
13186,0.0026917900403768506
9737,0.0026917900403768506
35708,0.0026917900403768506
33716,0.0026917900403768506
9639,0.0026917900403768506
23069,0.0026917900403768506
36382,0.0026917900403768506
27610,0.0026917900403768506
21001,0.0026917900403768506
9472,0.0026917900403768506
23808,0.0026917900403768506
13664,0.0026917900403768506
34757,0.0026917900403768506
13451,0.0026917900403768506
35940,0.0026917900403768506
2909,0.0026917900403768506
29368,0.0026917900403768506
23692,0.0026917900403768506
8061,0.0026917900403768506
22932,0.0026917900403768506
28603,0.002557200538358008
13169,0.002557200538358008
29696,0.002557200538358008
16859,0.002557200538358008
13421,0.002557200538358008
4184,0.002557200538358008
8120,0.002557200538358008
24662,0.002557200538358008
706,0.002557200538358008
641,0.002557200538358008
30573,0.002557200538358008
3214,0.002557200538358008
12348,0.002557200538358008
1154,0.002557200538358008
18032,0.002557200538358008
5190,0.002557200538358008
24351,0.002557200538358008
14300,0.002557200538358008
4202,0.002557200538358008
36292,0.002557200538358008
30471,0.002557200538358008
27188,0.002557200538358008
3154,0.002557200538358008
25710,0.002557200538358008
5666,0.002557200538358008
11292,0.002557200538358008
17480,0.002557200538358008
4183,0.002557200538358008
23123,0.002557200538358008
20356,0.002557200538358008
36681,0.0024226110363391655
16905,0.0024226110363391655
6137,0.0024226110363391655
32191,0.0024226110363391655
35403,0.0024226110363391655
19255,0.0024226110363391655
12714,0.0024226110363391655
29879,0.0024226110363391655
27911,0.0024226110363391655
6608,0.0024226110363391655
21988,0.0024226110363391655
36634,0.0024226110363391655
7574,0.0024226110363391655
2121,0.0024226110363391655
10821,0.0024226110363391655
3418,0.0024226110363391655
35012,0.0024226110363391655
16288,0.0024226110363391655
27839,0.0024226110363391655
6957,0.0024226110363391655
25393,0.0024226110363391655
11243,0.0024226110363391655
16434,0.0024226110363391655
10494,0.0024226110363391655
27101,0.0022880215343203227
8507,0.0022880215343203227
8912,0.0022880215343203227
108,0.0022880215343203227
20322,0.0022880215343203227
26261,0.0022880215343203227
13303,0.0022880215343203227
383,0.0022880215343203227
19805,0.0022880215343203227
35673,0.0022880215343203227
25458,0.0022880215343203227
32835,0.0022880215343203227
18927,0.0022880215343203227
7635,0.0022880215343203227
27584,0.0022880215343203227
24293,0.0022880215343203227
28505,0.0022880215343203227
24153,0.0022880215343203227
21469,0.0022880215343203227
33486,0.0022880215343203227
1786,0.0022880215343203227
7314,0.0022880215343203227
5206,0.0022880215343203227
13027,0.0022880215343203227
953,0.0022880215343203227
7227,0.0022880215343203227
22358,0.0022880215343203227
18060,0.0022880215343203227
25692,0.0022880215343203227
7775,0.0022880215343203227
15131,0.0022880215343203227
17115,0.0022880215343203227
11211,0.0022880215343203227
8364,0.0022880215343203227
27601,0.0022880215343203227
20358,0.0022880215343203227
22630,0.0022880215343203227
29660,0.0022880215343203227
4956,0.0022880215343203227
18606,0.0022880215343203227
33103,0.0022880215343203227
15447,0.0022880215343203227
29351,0.0022880215343203227
28415,0.0022880215343203227
32409,0.0022880215343203227
27742,0.0022880215343203227
32812,0.0021534320323014803
23434,0.0021534320323014803
15990,0.0021534320323014803
2075,0.0021534320323014803
24341,0.0021534320323014803
31687,0.0021534320323014803
16166,0.0021534320323014803
31121,0.0021534320323014803
2331,0.0021534320323014803
450,0.0021534320323014803
1160,0.0021534320323014803
25441,0.0021534320323014803
3030,0.0021534320323014803
6850,0.0021534320323014803
6793,0.0021534320323014803
17790,0.0021534320323014803
22763,0.0021534320323014803
2105,0.0021534320323014803
18376,0.0021534320323014803
28006,0.0021534320323014803
29999,0.0021534320323014803
13655,0.0021534320323014803
2298,0.0021534320323014803
15517,0.0021534320323014803
31378,0.0021534320323014803
19454,0.0021534320323014803
9755,0.0021534320323014803
12900,0.0021534320323014803
19256,0.0021534320323014803
35967,0.0021534320323014803
24557,0.0021534320323014803
15217,0.0021534320323014803
15383,0.0021534320323014803
30650,0.0021534320323014803
7832,0.0021534320323014803
14537,0.0021534320323014803
4871,0.0021534320323014803
9725,0.0021534320323014803
26947,0.0021534320323014803
6798,0.0021534320323014803
33601,0.002018842530282638
7222,0.002018842530282638
19534,0.002018842530282638
27401,0.002018842530282638
21461,0.002018842530282638
23907,0.002018842530282638
28754,0.002018842530282638
14026,0.002018842530282638
25678,0.002018842530282638
23160,0.002018842530282638
21620,0.002018842530282638
14957,0.002018842530282638
19291,0.002018842530282638
33101,0.002018842530282638
24672,0.002018842530282638
20203,0.002018842530282638
21140,0.002018842530282638
3602,0.002018842530282638
9544,0.002018842530282638
7625,0.002018842530282638
2100,0.002018842530282638
30013,0.002018842530282638
17317,0.002018842530282638
7867,0.002018842530282638
35668,0.002018842530282638
22692,0.002018842530282638
28406,0.002018842530282638
35196,0.002018842530282638
11782,0.002018842530282638
23708,0.002018842530282638
15681,0.002018842530282638
37317,0.002018842530282638
11883,0.002018842530282638
36962,0.002018842530282638
8711,0.002018842530282638
11123,0.002018842530282638
24658,0.002018842530282638
19880,0.002018842530282638
26971,0.002018842530282638
31308,0.002018842530282638
421,0.002018842530282638
13831,0.002018842530282638
27394,0.002018842530282638
11576,0.002018842530282638
3217,0.002018842530282638
28451,0.0018842530282637952
27593,0.0018842530282637952
26843,0.0018842530282637952
10854,0.0018842530282637952
17087,0.0018842530282637952
11561,0.0018842530282637952
503,0.0018842530282637952
3938,0.0018842530282637952
36224,0.0018842530282637952
14289,0.0018842530282637952
686,0.0018842530282637952
8834,0.0018842530282637952
10118,0.0018842530282637952
6276,0.0018842530282637952
15001,0.0018842530282637952
11771,0.0018842530282637952
37340,0.0018842530282637952
20399,0.0018842530282637952
9980,0.0018842530282637952
1418,0.0018842530282637952
25292,0.0018842530282637952
18524,0.0018842530282637952
33046,0.0018842530282637952
11169,0.0018842530282637952
31981,0.0018842530282637952
24543,0.0018842530282637952
12201,0.0018842530282637952
11050,0.0018842530282637952
34551,0.0018842530282637952
36451,0.0018842530282637952
26282,0.0018842530282637952
13703,0.0018842530282637952
24829,0.0018842530282637952
20663,0.0018842530282637952
10224,0.0018842530282637952
13625,0.0018842530282637952
8520,0.0018842530282637952
25666,0.0018842530282637952
14078,0.0018842530282637952
34353,0.0018842530282637952
33830,0.0018842530282637952
36091,0.0018842530282637952
30033,0.0018842530282637952
24751,0.0018842530282637952
30948,0.0018842530282637952
17330,0.0018842530282637952
17367,0.0018842530282637952
34854,0.0018842530282637952
32525,0.0017496635262449528
6307,0.0017496635262449528
8261,0.0017496635262449528
35905,0.0017496635262449528
34081,0.0017496635262449528
571,0.0017496635262449528
13658,0.0017496635262449528
10401,0.0017496635262449528
10337,0.0017496635262449528
7160,0.0017496635262449528
7199,0.0017496635262449528
26099,0.0017496635262449528
14141,0.0017496635262449528
1363,0.0017496635262449528
17019,0.0017496635262449528
32462,0.0017496635262449528
7499,0.0017496635262449528
27066,0.0017496635262449528
14171,0.0017496635262449528
28887,0.0017496635262449528
7074,0.0017496635262449528
12229,0.0017496635262449528
13923,0.0017496635262449528
32379,0.0017496635262449528
35489,0.0017496635262449528
34208,0.0017496635262449528
9657,0.0017496635262449528
32606,0.0017496635262449528
3434,0.0017496635262449528
15907,0.0017496635262449528
18066,0.0017496635262449528
18818,0.0017496635262449528
22873,0.0017496635262449528
21425,0.0017496635262449528
6818,0.0017496635262449528
30931,0.0016150740242261102
17126,0.0016150740242261102
25102,0.0016150740242261102
5624,0.0016150740242261102
588,0.0016150740242261102
1017,0.0016150740242261102
27088,0.0016150740242261102
10693,0.0016150740242261102
30624,0.0016150740242261102
2375,0.0016150740242261102
401,0.0016150740242261102
35645,0.0016150740242261102
6980,0.0016150740242261102
12477,0.0016150740242261102
20523,0.0016150740242261102
9888,0.0016150740242261102
11013,0.0016150740242261102
15671,0.0016150740242261102
9972,0.0016150740242261102
23171,0.0016150740242261102
32452,0.0016150740242261102
6626,0.0016150740242261102
7115,0.0016150740242261102
14179,0.0016150740242261102
1089,0.0016150740242261102
25113,0.0016150740242261102
7847,0.0016150740242261102
6875,0.0016150740242261102
2614,0.0016150740242261102
21243,0.0016150740242261102
27068,0.0016150740242261102
2984,0.0016150740242261102
28063,0.0016150740242261102
10541,0.0016150740242261102
7105,0.0016150740242261102
18667,0.0016150740242261102
7677,0.0016150740242261102
2864,0.0016150740242261102
35930,0.0016150740242261102
15971,0.0016150740242261102
22063,0.0016150740242261102
25142,0.0016150740242261102
24024,0.0016150740242261102
20846,0.0016150740242261102
5408,0.0016150740242261102
9757,0.0016150740242261102
3116,0.0016150740242261102
21135,0.0016150740242261102
24707,0.0016150740242261102
30769,0.0016150740242261102
12070,0.0016150740242261102
29739,0.0016150740242261102
14178,0.0016150740242261102
36169,0.0016150740242261102
4342,0.0016150740242261102
26232,0.0016150740242261102
9074,0.0016150740242261102
6364,0.0016150740242261102
11068,0.0016150740242261102
17316,0.0016150740242261102
16096,0.0016150740242261102
35404,0.0016150740242261102
4574,0.0016150740242261102
18475,0.0016150740242261102
18170,0.0016150740242261102
24367,0.0016150740242261102
14295,0.0016150740242261102
32785,0.0016150740242261102
5609,0.0016150740242261102
23324,0.0016150740242261102
17738,0.0016150740242261102
18212,0.0016150740242261102
35282,0.0016150740242261102
28429,0.0016150740242261102
17625,0.0016150740242261102
16286,0.0016150740242261102
30595,0.0016150740242261102
28855,0.0016150740242261102
13521,0.0016150740242261102
7543,0.0016150740242261102
8486,0.0016150740242261102
13416,0.0016150740242261102
18473,0.0016150740242261102
28073,0.0016150740242261102
26379,0.0016150740242261102
18028,0.0016150740242261102
17581,0.0016150740242261102
14878,0.0014804845222072677
33485,0.0014804845222072677
35417,0.0014804845222072677
23534,0.0014804845222072677
1632,0.0014804845222072677
2579,0.0014804845222072677
24605,0.0014804845222072677
14305,0.0014804845222072677
18136,0.0014804845222072677
13426,0.0014804845222072677
36987,0.0014804845222072677
18458,0.0014804845222072677
15514,0.0014804845222072677
28457,0.0014804845222072677
34246,0.0014804845222072677
5084,0.0014804845222072677
28191,0.0014804845222072677
16044,0.0014804845222072677
27978,0.0014804845222072677
2722,0.0014804845222072677
764,0.0014804845222072677
860,0.0014804845222072677
22558,0.0014804845222072677
35827,0.0014804845222072677
19172,0.0014804845222072677
4771,0.0014804845222072677
31143,0.0014804845222072677
5890,0.0014804845222072677
12712,0.0014804845222072677
16185,0.0014804845222072677
1407,0.0014804845222072677
4154,0.0014804845222072677
11132,0.0014804845222072677
33431,0.0014804845222072677
35031,0.0014804845222072677
19503,0.0014804845222072677
2114,0.0014804845222072677
11027,0.0014804845222072677
9612,0.0014804845222072677
4774,0.0014804845222072677
13715,0.0014804845222072677
11421,0.0014804845222072677
13099,0.0014804845222072677
24984,0.0014804845222072677
33395,0.0014804845222072677
33961,0.0014804845222072677
2821,0.0014804845222072677
21694,0.0014804845222072677
12902,0.0014804845222072677
22900,0.0014804845222072677
23151,0.0014804845222072677
22821,0.0014804845222072677
11966,0.0014804845222072677
26138,0.0014804845222072677
8586,0.0014804845222072677
4134,0.0014804845222072677
35912,0.0014804845222072677
8900,0.0014804845222072677
26208,0.0014804845222072677
34905,0.0014804845222072677
23501,0.0014804845222072677
16074,0.0014804845222072677
23018,0.0014804845222072677
31318,0.0014804845222072677
19510,0.0014804845222072677
34721,0.0014804845222072677
10112,0.0014804845222072677
13599,0.0014804845222072677
34804,0.0014804845222072677
18730,0.0014804845222072677
34908,0.0014804845222072677
22566,0.0014804845222072677
33158,0.0014804845222072677
26888,0.0014804845222072677
10424,0.0014804845222072677
32692,0.0014804845222072677
32536,0.0014804845222072677
16154,0.0014804845222072677
21761,0.0014804845222072677
37415,0.0014804845222072677
99,0.0013458950201884253
31324,0.0013458950201884253
25777,0.0013458950201884253
20135,0.0013458950201884253
4240,0.0013458950201884253
25239,0.0013458950201884253
35955,0.0013458950201884253
15705,0.0013458950201884253
21659,0.0013458950201884253
33416,0.0013458950201884253
23379,0.0013458950201884253
29949,0.0013458950201884253
20168,0.0013458950201884253
17677,0.0013458950201884253
21033,0.0013458950201884253
20766,0.0013458950201884253
23642,0.0013458950201884253
30271,0.0013458950201884253
543,0.0013458950201884253
27060,0.0013458950201884253
19667,0.0013458950201884253
17360,0.0013458950201884253
6946,0.0013458950201884253
18338,0.0013458950201884253
28549,0.0013458950201884253
20369,0.0013458950201884253
35131,0.0013458950201884253
32187,0.0013458950201884253
13307,0.0013458950201884253
1783,0.0013458950201884253
19694,0.0013458950201884253
19097,0.0013458950201884253
33960,0.0013458950201884253
32856,0.0013458950201884253
15260,0.0013458950201884253
31567,0.0013458950201884253
30018,0.0013458950201884253
15552,0.0013458950201884253
7315,0.0013458950201884253
31666,0.0013458950201884253
2647,0.0013458950201884253
4135,0.0013458950201884253
23188,0.0013458950201884253
15500,0.0013458950201884253
29265,0.0013458950201884253
36225,0.0013458950201884253
22722,0.0013458950201884253
12966,0.0013458950201884253
6371,0.0013458950201884253
26811,0.0013458950201884253
17091,0.0013458950201884253
18573,0.0013458950201884253
35145,0.0013458950201884253
5106,0.0013458950201884253
20097,0.0013458950201884253
35182,0.0013458950201884253
32240,0.0013458950201884253
3489,0.0013458950201884253
16641,0.0013458950201884253
20490,0.0013458950201884253
32778,0.0013458950201884253
7957,0.0013458950201884253
20016,0.0013458950201884253
22379,0.0013458950201884253
12768,0.0013458950201884253
16940,0.0013458950201884253
37169,0.0013458950201884253
4573,0.0013458950201884253
29420,0.0013458950201884253
37080,0.0013458950201884253
28019,0.0013458950201884253
34589,0.0013458950201884253
32417,0.0013458950201884253
10899,0.0013458950201884253
6973,0.0013458950201884253
3949,0.0013458950201884253
5030,0.0013458950201884253
13863,0.0013458950201884253
5298,0.0013458950201884253
24225,0.0013458950201884253
22557,0.0013458950201884253
27923,0.0013458950201884253
29877,0.0013458950201884253
78,0.0013458950201884253
8839,0.0013458950201884253
9101,0.0013458950201884253
17822,0.0013458950201884253
35799,0.0013458950201884253
14661,0.0013458950201884253
11450,0.0013458950201884253
20777,0.0013458950201884253
19355,0.0013458950201884253
20637,0.0013458950201884253
18610,0.0013458950201884253
24696,0.0013458950201884253
14893,0.0013458950201884253
37276,0.0013458950201884253
28234,0.0012113055181695827
25858,0.0012113055181695827
15675,0.0012113055181695827
6544,0.0012113055181695827
27647,0.0012113055181695827
24155,0.0012113055181695827
14631,0.0012113055181695827
35786,0.0012113055181695827
28489,0.0012113055181695827
2925,0.0012113055181695827
15568,0.0012113055181695827
13440,0.0012113055181695827
17840,0.0012113055181695827
521,0.0012113055181695827
1935,0.0012113055181695827
6181,0.0012113055181695827
710,0.0012113055181695827
7047,0.0012113055181695827
760,0.0012113055181695827
789,0.0012113055181695827
12190,0.0012113055181695827
891,0.0012113055181695827
31081,0.0012113055181695827
10561,0.0012113055181695827
19376,0.0012113055181695827
7836,0.0012113055181695827
32598,0.0012113055181695827
26574,0.0012113055181695827
1286,0.0012113055181695827
2209,0.0012113055181695827
9271,0.0012113055181695827
24349,0.0012113055181695827
21714,0.0012113055181695827
25885,0.0012113055181695827
31925,0.0012113055181695827
560,0.0012113055181695827
34569,0.0012113055181695827
3355,0.0012113055181695827
25959,0.0012113055181695827
7436,0.0012113055181695827
28923,0.0012113055181695827
37287,0.0012113055181695827
36809,0.0012113055181695827
35070,0.0012113055181695827
26464,0.0012113055181695827
21873,0.0012113055181695827
29894,0.0012113055181695827
16521,0.0012113055181695827
2880,0.0012113055181695827
32332,0.0012113055181695827
3950,0.0012113055181695827
2364,0.0012113055181695827
36883,0.0012113055181695827
35842,0.0012113055181695827
2485,0.0012113055181695827
23937,0.0012113055181695827
34165,0.0012113055181695827
23395,0.0012113055181695827
32806,0.0012113055181695827
26441,0.0012113055181695827
20701,0.0012113055181695827
12456,0.0012113055181695827
31629,0.0012113055181695827
19617,0.0012113055181695827
33900,0.0012113055181695827
888,0.0012113055181695827
4484,0.0012113055181695827
6171,0.0012113055181695827
33356,0.0012113055181695827
8868,0.0012113055181695827
36968,0.0012113055181695827
30652,0.0012113055181695827
3748,0.0012113055181695827
6732,0.0012113055181695827
5846,0.0012113055181695827
10709,0.0012113055181695827
28150,0.0012113055181695827
3823,0.0012113055181695827
29348,0.0012113055181695827
22295,0.0012113055181695827
23717,0.0012113055181695827
16143,0.0012113055181695827
25214,0.0012113055181695827
26548,0.0012113055181695827
10657,0.0012113055181695827
31263,0.0012113055181695827
34636,0.0012113055181695827
31051,0.0012113055181695827
21311,0.0012113055181695827
10389,0.0012113055181695827
32351,0.0012113055181695827
36598,0.0012113055181695827
30536,0.0012113055181695827
37530,0.0012113055181695827
21053,0.0012113055181695827
4930,0.0012113055181695827
31234,0.0012113055181695827
21764,0.0012113055181695827
25616,0.0012113055181695827
23083,0.0012113055181695827
27189,0.0012113055181695827
20661,0.0012113055181695827
31806,0.0012113055181695827
14368,0.0012113055181695827
6910,0.0012113055181695827
14583,0.0012113055181695827
23424,0.0012113055181695827
27771,0.0012113055181695827
8949,0.0012113055181695827
22235,0.0012113055181695827
10662,0.0012113055181695827
9076,0.0012113055181695827
11099,0.0012113055181695827
12107,0.0012113055181695827
7503,0.0012113055181695827
8569,0.0012113055181695827
18760,0.0012113055181695827
29423,0.0012113055181695827
30915,0.0012113055181695827
26416,0.0012113055181695827
22198,0.0012113055181695827
24274,0.0012113055181695827
25648,0.0012113055181695827
18739,0.0012113055181695827
7941,0.0012113055181695827
26652,0.0012113055181695827
36510,0.0012113055181695827
37056,0.0012113055181695827
28237,0.0012113055181695827
9188,0.0012113055181695827
8545,0.0012113055181695827
21489,0.0012113055181695827
11737,0.0012113055181695827
22351,0.0010767160161507402
24444,0.0010767160161507402
3190,0.0010767160161507402
3542,0.0010767160161507402
30003,0.0010767160161507402
31631,0.0010767160161507402
120,0.0010767160161507402
561,0.0010767160161507402
37134,0.0010767160161507402
3374,0.0010767160161507402
14045,0.0010767160161507402
14613,0.0010767160161507402
282,0.0010767160161507402
4961,0.0010767160161507402
7251,0.0010767160161507402
19988,0.0010767160161507402
13253,0.0010767160161507402
13932,0.0010767160161507402
430,0.0010767160161507402
20165,0.0010767160161507402
10810,0.0010767160161507402
24212,0.0010767160161507402
31003,0.0010767160161507402
14168,0.0010767160161507402
7097,0.0010767160161507402
21752,0.0010767160161507402
23106,0.0010767160161507402
26402,0.0010767160161507402
16610,0.0010767160161507402
11185,0.0010767160161507402
767,0.0010767160161507402
27780,0.0010767160161507402
1689,0.0010767160161507402
15843,0.0010767160161507402
927,0.0010767160161507402
28564,0.0010767160161507402
32179,0.0010767160161507402
26308,0.0010767160161507402
25095,0.0010767160161507402
35491,0.0010767160161507402
24583,0.0010767160161507402
32350,0.0010767160161507402
24220,0.0010767160161507402
31377,0.0010767160161507402
18253,0.0010767160161507402
7035,0.0010767160161507402
14888,0.0010767160161507402
8575,0.0010767160161507402
16066,0.0010767160161507402
6384,0.0010767160161507402
23707,0.0010767160161507402
15325,0.0010767160161507402
6399,0.0010767160161507402
31396,0.0010767160161507402
35156,0.0010767160161507402
16730,0.0010767160161507402
19727,0.0010767160161507402
31619,0.0010767160161507402
8785,0.0010767160161507402
1882,0.0010767160161507402
10022,0.0010767160161507402
31765,0.0010767160161507402
8619,0.0010767160161507402
8952,0.0010767160161507402
27064,0.0010767160161507402
18171,0.0010767160161507402
25041,0.0010767160161507402
18941,0.0010767160161507402
2004,0.0010767160161507402
35221,0.0010767160161507402
11316,0.0010767160161507402
5456,0.0010767160161507402
2240,0.0010767160161507402
6842,0.0010767160161507402
11019,0.0010767160161507402
15122,0.0010767160161507402
26583,0.0010767160161507402
8778,0.0010767160161507402
3858,0.0010767160161507402
16805,0.0010767160161507402
8692,0.0010767160161507402
13924,0.0010767160161507402
16539,0.0010767160161507402
32859,0.0010767160161507402
15594,0.0010767160161507402
15106,0.0010767160161507402
11703,0.0010767160161507402
30196,0.0010767160161507402
8422,0.0010767160161507402
5515,0.0010767160161507402
3132,0.0010767160161507402
10733,0.0010767160161507402
21793,0.0010767160161507402
20521,0.0010767160161507402
23295,0.0010767160161507402
37192,0.0010767160161507402
5750,0.0010767160161507402
12400,0.0010767160161507402
32043,0.0010767160161507402
33806,0.0010767160161507402
5312,0.0010767160161507402
14492,0.0010767160161507402
8386,0.0010767160161507402
25785,0.0010767160161507402
20951,0.0010767160161507402
28630,0.0010767160161507402
37555,0.0010767160161507402
29225,0.0010767160161507402
36722,0.0010767160161507402
11586,0.0010767160161507402
16804,0.0010767160161507402
26480,0.0010767160161507402
8329,0.0010767160161507402
25832,0.0010767160161507402
35868,0.0010767160161507402
14138,0.0010767160161507402
25231,0.0010767160161507402
17529,0.0010767160161507402
23649,0.0010767160161507402
30268,0.0010767160161507402
15086,0.0010767160161507402
14536,0.0010767160161507402
